block_id,cell_id,anchor_target_rho,split_incidence,expected_seed_count,lpips_alex,unconditional_lpips_alex,dino_cosine_distance,unconditional_dino_cosine_distance,descendant_rate_cond
P2P_B006,W8_L1.00,0.7,0.11086390264918433,0.11632759859143278,0.19869207218289375,0.02202777854764904,0.10747092217206955,0.011914645853302385,0.27266081871345027
P2P_B006,W8_L1.00,0.9,0.06661743999830305,0.06843879128994418,0.41007960215210915,0.02731845329089612,0.25534331798553467,0.017010318164868973,0.5094026548672567
P2P_B007,W8_L1.00,0.1,0.4721795272407172,0.6336906332376265,0.005756361333624227,0.002718035973137432,0.007979847490787506,0.003767920615653068,0.0
P2P_B007,W8_L1.00,0.3,0.21472166733790365,0.23949973465612165,0.011159231391502544,0.002396128770592901,0.013482198119163513,0.002894920059526738,0.04741379310344827
P2P_B007,W8_L1.00,0.5,0.13753008466061223,0.14654130644436955,0.039809414360206574,0.005474992127248602,0.04241904616355896,0.005833895010096682,0.09216101694915255
P2P_B007,W8_L1.00,0.7,0.10324515896750774,0.10776299111054613,0.08697415050119162,0.008979659994559472,0.10094374418258667,0.010421952914906597,0.18055555555555555
P2P_B007,W8_L1.00,0.9,0.06131347180258795,0.06282576577694143,0.30356854014098644,0.01861284112608716,0.26142503321170807,0.01602887640231668,0.5210176991150443
P2P_B008,W4_L1.00,0.3,0.9968836400018909,4.527071263812846,0.062136187218129635,0.06194254848984804,0.08908364176750183,0.08880602506981171,0.14655172413793105
P2P_B008,W4_L1.00,0.5,0.980264124880217,3.0754349601508766,0.12108727917075157,0.11869751575044331,0.16158948838710785,0.15840037842363025,0.24364406779661016
P2P_B008,W8_L1.00,0.1,0.5623301364953273,0.8172458376511159,0.011980163057160098,0.006736806727169115,0.016955144703388214,0.00953438883535432,0.0
P2P_B008,W8_L1.00,0.3,0.2481586497684194,0.28207681427711107,0.0260895355604589,0.006474343917768643,0.03650810569524765,0.0090598022149354,0.06465517241379311
P2P_B008,W8_L1.00,0.5,0.14654099264050013,0.15663230343734916,0.04202124319272116,0.006157834689449217,0.054874107241630554,0.008041306145449798,0.1016949152542373
P2P_B008,W8_L1.00,0.7,0.11202989799333674,0.11753090691253308,0.14204311277717352,0.015913075435082774,0.1313353106379509,0.014713481453692832,0.23830409356725146
